srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.3,14776,149.171.126.13,445,tcp,FIN,1.803151,1018,858,254,252,3,2,-,4143.856934,3429.552002,12,10,255,255,2410242111,2788546501,85,86,0,0,9851.807134,266.873031,1421927868,1421927870,160.634906,187.748562,0.253382,0.113413,0.139969,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,18829,149.171.126.18,110,tcp,FIN,3.370723,1214,63226,62,252,7,30,pop3,2772.105469,147716.6719,26,64,255,255,320163467,3417791852,47,988,0,0,6818.759192,4296.730418,1421927866,1421927870,134.82776,51.400065,0.214558,0.132517,0.082041,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,30201,149.171.126.15,1900,tcp,FIN,1.55961,15410,456,254,252,7,2,-,75095.69531,2108.219238,20,10,255,255,3957937600,2471951365,771,46,0,0,5620.836789,226.512016,1421927869,1421927871,74.958579,159.614328,0.227683,0.123074,0.104609,0,1,0,0,0,5,1,1,1,1,1,1,Generic,1
175.45.176.3,3782,149.171.126.13,445,tcp,FIN,1.173356,1072,742,254,252,3,2,-,6702.143066,4431.732422,12,8,255,255,871022273,692555041,89,93,0,0,5646.017338,223.791625,1421927870,1421927871,103.626909,158.949578,0.215418,0.060708,0.15471,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,42547,149.171.126.14,445,tcp,FIN,1.864727,1044,862,254,252,3,2,-,4105.694824,3329.173584,12,10,255,255,2616203545,1298351714,87,86,0,0,9660.430571,345.38125,1421927870,1421927871,166.159097,195.927562,0.241413,0.101378,0.140035,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,15219,149.171.126.13,445,tcp,FIN,1.128397,1268,816,254,252,3,2,-,8245.325195,5210.932129,12,10,255,255,684040288,850244337,106,82,0,0,6735.08965,175.983719,1421927872,1421927873,99.296906,117,0.144568,0.075394,0.069174,0,1,0,0,0,3,5,1,1,1,1,1, Fuzzers,1
175.45.176.0,1619,149.171.126.16,80,tcp,FIN,1.191017,846,8030,62,252,2,4,http,5118.314941,49443.45703,10,12,255,255,2754518386,1551488637,85,669,0,0,6521.731472,7023.073314,1421927872,1421927873,132.265444,93.454453,0.383709,0.163008,0.220701,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,54741,149.171.126.19,80,tcp,FIN,5.887725,3390,154478,62,252,8,56,http,4485.26416,208119.7813,38,118,255,255,2344325972,1286979061,89,1309,1,109,12568.55866,7866.256594,1421927868,1421927874,159.127701,49.340366,0.254188,0.114208,0.13998,0,1,1,0,0,1,2,2,2,1,1,1,Exploits,1
175.45.176.3,54970,149.171.126.19,80,tcp,FIN,1.959022,844,1310,62,252,2,2,http,3103.589355,4814.646973,10,10,255,255,292431327,839530352,84,131,0,0,13162.21234,454.553094,1421927872,1421927874,217.650222,207.084672,0.178934,0.095259,0.083675,0,1,0,0,0,1,2,2,2,1,1,1,Exploits,1
175.45.176.1,55876,149.171.126.14,445,tcp,FIN,1.435402,1240,736,254,252,3,2,-,6336.900391,3589.238281,12,8,255,255,4120487274,83811359,103,92,0,0,6646.747577,286.893,1421927873,1421927874,127.058179,183.597422,0.262476,0.150213,0.112263,0,1,0,0,0,2,2,1,2,1,1,1, Fuzzers,1
175.45.176.3,14465,149.171.126.13,445,tcp,FIN,0.991428,2038,720,254,252,3,2,-,15081.27637,5083.576172,12,8,255,255,3053582995,3633795668,170,90,0,0,4692.287348,158.128312,1421927873,1421927874,90.12982,110.116711,0.259583,0.189196,0.070387,0,1,0,0,0,3,5,2,2,1,1,1, Fuzzers,1
175.45.176.3,23392,149.171.126.13,445,tcp,FIN,0.969148,3062,746,254,252,3,2,-,23170.86719,5390.301758,12,8,255,255,1454997596,3458048258,255,93,0,0,4281.889106,156.137078,1421927874,1421927875,83.103727,124.64457,0.184586,0.096635,0.087951,0,1,0,0,0,3,5,1,1,1,1,1, Fuzzers,1
175.45.176.3,14509,149.171.126.13,445,tcp,FIN,1.017768,17790,846,254,252,8,2,-,133484.25,5989.577148,22,10,255,255,1229339836,1850022278,809,85,0,0,3391.705426,135.130484,1421927876,1421927877,45.477144,96.510555,0.267123,0.149166,0.117957,0,1,0,0,0,1,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,61146,149.171.126.16,80,tcp,FIN,0.880448,818,988,62,252,2,2,http,6696.59082,7859.635254,10,8,255,255,3128381995,734459946,82,124,1,82,4809.585233,178.480891,1421927876,1421927877,97.827556,114.592859,0.174882,0.07778,0.097102,0,1,1,0,0,2,2,1,3,1,1,1,Exploits,1
175.45.176.1,48650,149.171.126.14,445,tcp,FIN,1.110706,2000,818,254,252,3,2,-,13209.61621,5308.335449,12,10,255,255,422838035,1523934879,167,82,0,0,5700.968025,178.980109,1421927876,1421927877,100.961639,113.310219,0.22906,0.090908,0.138152,0,1,0,0,0,1,1,1,3,1,1,1, Fuzzers,1
175.45.176.1,41205,149.171.126.10,110,tcp,FIN,2.992028,968,3604,62,252,7,8,pop3,2459.870117,9154.994141,20,20,255,255,3770937264,2612810757,48,180,0,0,8195.700519,201.44025,1421927874,1421927877,157.475163,154.749797,0.145305,0.051285,0.09402,0,1,0,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.0,42758,149.171.126.16,25,tcp,FIN,3.259712,9096,1946,254,252,9,8,smtp,21393.30078,4537.824219,24,20,255,255,1534696059,828173708,379,97,0,0,8028.268757,206.891781,1421927875,1421927878,141.726611,166.749953,0.172153,0.091064,0.081089,0,1,0,0,0,1,1,2,1,1,1,1,Generic,1
175.45.176.1,58376,149.171.126.16,80,tcp,FIN,1.355521,820,5606,62,252,2,3,http,4355.520996,30329.29883,10,12,255,255,1695330592,1876555809,82,467,0,0,9297.156631,6944.153948,1421927877,1421927878,150.613444,109.411818,0.310094,0.150952,0.159142,0,1,0,0,0,2,2,2,1,1,1,1,Exploits,1
175.45.176.0,60086,149.171.126.16,25,tcp,FIN,7.149956,286742,3214,62,252,113,8,smtp,319450.3438,3532.329346,232,56,255,255,3732902175,4239611341,1236,57,0,0,3711.274025,193.699594,1421927873,1421927880,30.946637,128.369797,0.182613,0.089613,0.093,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,19105,149.171.126.12,80,tcp,FIN,3.760727,226647,1386,254,252,82,1,http,479298.8125,2856.894531,170,32,255,255,3891353750,2507032630,1333,43,0,0,2383.815605,151.273922,1421927876,1421927880,22.250035,118.059836,0.214018,0.100871,0.113147,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,37564,149.171.126.14,445,tcp,FIN,2.069892,3032,836,254,252,3,2,-,10744.52246,2910.296875,12,10,255,255,1069009245,354819341,253,84,0,0,11888.41054,285.665531,1421927878,1421927880,183.323179,221.109328,0.168245,0.079906,0.088339,0,1,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.3,65322,149.171.126.13,445,tcp,FIN,3.643792,1098,884,254,252,3,2,-,2239.425293,1780.562744,14,12,255,255,2823392112,3036164737,78,74,0,0,16754.60263,417.454031,1421927878,1421927881,280.233692,318.79,0.264897,0.137099,0.127798,0,1,0,0,0,1,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,58187,149.171.126.16,50000,tcp,FIN,2.486839,2284,1374,254,252,4,3,-,6823.119629,4104.809082,14,14,255,255,2559664568,1846617658,163,98,0,0,11068.09221,249.049234,1421927880,1421927882,191.295308,178.601687,0.275453,0.164025,0.111428,0,1,0,0,0,2,1,1,2,1,1,1,Generic,1
175.45.176.3,45742,149.171.126.10,80,tcp,FIN,7.622637,3770,474851,62,252,2,177,http,3905.210449,496967.125,76,358,255,255,3551327932,3227371624,50,1326,1,0,4948.582425,2423.221489,1421927878,1421927885,101.635024,21.074872,0.256003,0.098905,0.157098,0,1,1,0,0,2,2,1,1,1,1,1,DoS,1
175.45.176.1,31828,149.171.126.14,445,tcp,FIN,3.008251,17858,928,254,252,8,2,-,45333.98438,2263.109131,22,12,255,255,2334428690,2461141517,812,77,0,0,12118.02059,435.635156,1421927883,1421927886,140.702286,264.784,0.188842,0.09562,0.093222,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.3,31060,149.171.126.10,80,tcp,FIN,1.562962,914,3012,62,252,2,2,http,4212.51416,13876.2168,10,10,255,255,4130251525,624132654,91,301,0,0,9867.916817,296.173625,1421927885,1421927886,173.662444,155.869891,0.242333,0.13285,0.109483,0,1,0,0,0,2,2,1,1,1,1,1,Exploits,1
175.45.176.0,12080,149.171.126.10,43654,tcp,FIN,4.789434,532,354,254,252,2,1,-,800.094543,517.806519,10,8,255,255,2187139181,1064952281,53,44,0,0,34814.81936,1025.265063,1421927882,1421927887,532.159333,651.152312,0.389453,0.230479,0.158974,0,1,0,0,0,2,1,1,1,1,1,1,Shellcode,1
175.45.176.1,51263,149.171.126.14,445,tcp,FIN,0.92231,984,692,254,252,3,2,-,7823.833496,5256.367188,12,8,255,255,212994883,3824781599,82,87,0,0,4268.633279,175.436141,1421927887,1421927888,83.772911,124.21043,0.15722,0.052836,0.104384,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,47170,149.171.126.15,111,tcp,FIN,1.227107,564,354,254,252,2,1,-,3311.854492,2021.01355,10,8,255,255,3913109601,3652503038,56,44,0,0,8694.451289,202.628062,1421927887,1421927888,130.927,160.233281,0.228337,0.105466,0.122871,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,49940,149.171.126.16,80,tcp,FIN,1.497018,910,26648,62,252,2,10,http,4462.204102,136933.5625,12,26,255,255,2346458137,1559701314,76,1025,0,0,9542.823955,5139.658313,1421927887,1421927889,136.092543,56.005362,0.196338,0.096549,0.099789,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,3191,149.171.126.14,445,tcp,FIN,1.506615,1040,734,254,252,3,2,-,5065.660156,3414.276367,12,8,255,255,3738236690,889816232,87,92,0,0,7093.513381,250.882016,1421927889,1421927890,130.48146,191.147141,0.329827,0.168583,0.161244,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,51915,149.171.126.19,25,tcp,FIN,3.909134,84305,2496,62,252,38,8,smtp,170425.4688,4958.643066,82,34,255,255,3188390799,896001143,1028,73,0,0,3975.318821,151.088484,1421927886,1421927890,48.253456,115.522547,0.259992,0.096887,0.163105,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,8652,149.171.126.13,111,tcp,FIN,1.492556,564,354,254,252,2,1,-,2722.845947,1661.579224,10,8,255,255,3460471053,1148911944,56,44,0,0,9202.804682,326.615781,1421927889,1421927891,165.827,192.222422,0.243147,0.146989,0.096158,0,1,0,0,0,1,5,2,1,1,1,1,Reconnaissance,1
175.45.176.2,2093,149.171.126.14,25,tcp,FIN,4.299962,62031,2094,62,252,30,8,smtp,113660.5391,3758.172607,66,28,255,255,1096967575,3369873993,940,75,0,0,5227.176819,188.953297,1421927887,1421927891,66.151109,156.621406,0.161188,0.071173,0.090015,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.1,15398,149.171.126.14,445,tcp,FIN,0.800351,1238,772,254,252,3,2,-,11345.02246,6757.035156,12,8,255,255,2532513490,1085573104,103,97,0,0,3557.17255,135.725953,1421927892,1421927892,72.714,97.692,0.203877,0.116503,0.087374,0,1,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.1,42093,149.171.126.11,445,tcp,FIN,0.596783,1238,734,254,252,3,2,-,15214.91113,8619.548828,12,8,255,255,1247537865,3341287301,103,92,0,0,2908.885816,102.234938,1421927892,1421927893,54.153635,75.754859,0.13718,0.066488,0.070692,0,1,0,0,0,3,1,1,1,1,1,1, Fuzzers,1
175.45.176.3,12820,149.171.126.19,80,tcp,FIN,0.540747,1300,268,254,252,2,1,http,17309.38867,3313.934326,10,6,255,255,3338084184,2589016967,130,45,1,0,3215.711279,138.846469,1421927892,1421927893,57.683778,89.204203,0.15983,0.094722,0.065108,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,32094,149.171.126.11,445,tcp,FIN,0.674409,1238,724,254,252,3,2,-,13463.64063,7520.65918,12,8,255,255,2107590591,2583279163,103,91,0,0,2929.302746,115.04868,1421927893,1421927894,58.497,89.635,0.146995,0.046962,0.100033,0,1,0,0,0,7,4,1,3,3,1,1, Fuzzers,1
175.45.176.1,31575,149.171.126.14,445,tcp,FIN,0.734727,2008,738,254,252,3,2,-,20045.54102,7033.904785,12,8,255,255,3441120948,521650466,167,92,0,0,3186.518623,134.658156,1421927893,1421927894,64.502271,98.255289,0.146892,0.046939,0.099953,0,1,0,0,0,7,3,2,3,3,1,2, Fuzzers,1
175.45.176.1,45830,149.171.126.14,445,tcp,FIN,0.611408,3024,756,254,252,3,2,-,36270.37891,8661.973633,12,8,255,255,2214414482,2218433646,252,95,0,0,2619.078517,95.067469,1421927894,1421927894,49.955727,77.229859,0.111421,0.070796,0.040625,0,1,0,0,0,7,3,2,3,3,1,2, Fuzzers,1
175.45.176.3,17344,149.171.126.13,445,tcp,FIN,6.245806,1156,896,254,252,3,2,-,1375.643066,1052.866455,14,12,255,255,3574367656,3123156345,83,75,0,0,33412.92452,1071.55125,1421927888,1421927895,480.446615,556.368187,0.213492,0.124832,0.08866,0,1,0,0,0,1,4,2,1,1,1,1, Fuzzers,1
175.45.176.1,2704,149.171.126.11,445,tcp,FIN,0.665812,1366,724,254,252,3,2,-,15055.30078,7617.765625,12,8,255,255,2374579465,2303832173,114,91,0,0,2907.963106,109.342891,1421927894,1421927895,54.768817,86.415711,0.136691,0.060899,0.075792,0,1,0,0,0,7,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,2028,149.171.126.11,445,tcp,FIN,1.130682,1366,746,254,252,3,2,-,8865.446289,4620.220215,12,8,255,255,3589495765,421660839,114,93,0,0,5042.903683,197.576922,1421927895,1421927896,97.75982,154.062281,0.184667,0.052244,0.132423,0,1,0,0,0,7,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,31773,149.171.126.14,445,tcp,FIN,2.503419,17764,878,254,252,8,2,-,54188.29297,2572.481934,22,12,255,255,3529335764,1683689582,807,73,0,0,9731.952934,387.899313,1421927895,1421927897,115.603765,217.118641,0.219607,0.115107,0.1045,0,1,0,0,0,7,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,56711,149.171.126.11,445,tcp,FIN,1.776313,1022,784,254,252,3,2,-,4219.977051,3179.619873,12,10,255,255,3131191919,600718712,85,78,0,0,8954.983816,279.210688,1421927896,1421927898,156.684821,181.748109,0.266118,0.140579,0.125539,0,1,0,0,0,7,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,8145,149.171.126.15,110,tcp,FIN,3.288064,1496,103162,62,252,7,44,pop3,3527.911865,248270.1094,32,92,255,255,900946374,2340554543,47,1121,0,0,5164.275205,3047.654126,1421927894,1421927898,106.062515,35.702483,0.115553,0.039137,0.076416,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,31950,149.171.126.18,111,tcp,FIN,1.815937,564,354,254,252,2,1,-,2237.963135,1365.686157,10,8,255,255,2300006528,1816268790,56,44,0,0,11698.46023,406.474344,1421927896,1421927898,199.346222,241.719719,0.247344,0.123892,0.123452,0,1,0,0,0,4,1,1,2,1,1,1,Reconnaissance,1
175.45.176.1,51092,149.171.126.14,445,tcp,FIN,1.343384,990,806,254,252,3,2,-,5407.240234,4323.410156,12,10,255,255,3583070150,3366231936,83,81,0,0,7693.387083,183.999734,1421927898,1421927899,119.839639,135.570328,0.214885,0.123247,0.091638,0,1,0,0,0,6,2,1,2,2,1,1, Fuzzers,1
175.45.176.1,23283,149.171.126.11,445,tcp,FIN,0.677707,1238,722,254,252,3,2,-,13398.12012,7460.451172,12,8,255,255,3289261045,2911185991,103,90,0,0,2812.02406,101.063187,1421927898,1421927899,53.92891,86.99243,0.123253,0.06875,0.054503,0,1,0,0,0,6,3,1,2,2,1,1, Fuzzers,1
175.45.176.2,52320,149.171.126.16,80,tcp,FIN,1.509044,1210,96840,62,252,2,37,http,6096.574707,506805.625,20,78,255,255,3494910597,1558075599,61,1242,1,46592,4126.732627,2115.758944,1421927898,1421927899,79.423365,17.49739,0.260206,0.161113,0.099093,0,1,1,0,0,2,1,1,2,1,1,1,Exploits,1
175.45.176.3,25553,149.171.126.10,111,tcp,FIN,1.349977,564,354,254,252,2,1,-,3010.421631,1837.068359,10,8,255,255,1218030114,548857903,56,44,0,0,10336.18745,257.067547,1421927899,1421927900,144.830333,179.625,0.171416,0.092591,0.078825,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1272,149.171.126.11,445,tcp,FIN,0.823958,1022,768,254,252,3,2,-,9097.551758,6524.604492,12,8,255,255,804667091,3670192307,85,96,0,0,3779.765303,147.118359,1421927899,1421927900,74.828182,105.631859,0.223784,0.084525,0.139259,0,1,0,0,0,6,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,32702,149.171.126.14,445,tcp,FIN,1.259343,1040,852,254,252,3,2,-,6060.302734,4872.381836,12,10,255,255,1860200236,1264195785,87,85,0,0,5593.772421,238.813219,1421927900,1421927901,108.318545,131.355672,0.208442,0.077138,0.131304,0,1,0,0,0,6,2,1,3,2,1,1, Fuzzers,1
175.45.176.1,34688,149.171.126.15,111,udp,INT,0.000007,168,0,254,0,0,0,-,96000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927901,1421927901,0.007,0,0,0,0,0,2,0,0,0,6,1,1,3,1,1,1,Reconnaissance,1
175.45.176.1,59524,149.171.126.11,445,tcp,FIN,0.857116,1174,738,254,252,3,2,-,10052.31543,6029.522461,12,8,255,255,2752801180,1108190436,98,92,0,0,3851.917818,152.817828,1421927900,1421927901,75.380726,112.013859,0.1726,0.073015,0.099585,0,1,0,0,0,6,3,1,3,2,1,1, Fuzzers,1
175.45.176.3,13221,149.171.126.13,445,tcp,FIN,1.925028,1264,828,254,252,3,2,-,4816.553223,3100.2146,12,10,255,255,2096032187,2118679665,105,83,0,0,10898.38858,272.051656,1421927900,1421927902,174.990634,203.901437,0.177812,0.089911,0.087901,0,1,0,0,0,1,5,2,1,1,1,1, Fuzzers,1
175.45.176.2,22583,149.171.126.17,80,tcp,FIN,1.622581,484,354,254,252,2,1,http,2149.661621,1528.429077,10,8,255,255,3296175197,2351268300,48,44,0,0,10722.41251,447.972844,1421927901,1421927902,173.078889,224.722281,0.138446,0.049523,0.088923,0,1,0,0,0,2,1,1,1,1,1,1,DoS,1
175.45.176.0,39090,149.171.126.10,80,tcp,FIN,1.418332,908,2778,62,252,2,2,http,4613.870605,14106.71191,10,10,255,255,2864647023,1380300657,91,278,0,0,9138.817856,276.877875,1421927901,1421927902,157.592444,152.699781,0.205591,0.04334,0.162251,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.0,54380,149.171.126.15,5060,udp,INT,0.000005,1430,0,254,0,0,0,-,1144000000,0,2,0,0,0,0,0,715,0,0,0,0,0,1421927903,1421927903,0.005,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,60927,149.171.126.14,80,tcp,FIN,0.788551,828,936,62,252,2,2,http,7568.3125,8308.911133,10,8,255,255,3508138090,3252410047,83,117,1,59,4310.394698,128.949445,1421927902,1421927903,87.602889,90.22557,0.243377,0.156964,0.086413,0,1,1,0,0,2,1,2,3,1,1,2,Exploits,1
175.45.176.1,26305,149.171.126.11,445,tcp,FIN,0.905546,1110,756,254,252,3,2,-,8993.46875,5848.405273,12,8,255,255,561663321,462194635,93,95,0,0,3866.386283,155.068563,1421927902,1421927903,76.109726,115.568141,0.169677,0.096566,0.073111,0,1,0,0,0,7,3,1,3,2,1,1, Fuzzers,1
175.45.176.1,31483,149.171.126.14,445,tcp,FIN,0.975862,1230,776,254,252,3,2,-,9247.208984,5566.36084,12,8,255,255,1167568250,4033660834,103,97,0,0,4699.104929,184.348531,1421927902,1421927903,85.900271,124.148289,0.165579,0.10682,0.058759,0,1,0,0,0,7,3,2,3,2,1,2, Fuzzers,1
175.45.176.1,2778,149.171.126.16,20222,tcp,FIN,1.752973,27824,440,254,252,11,1,-,122447.9844,1807.215576,28,10,255,255,992251925,717870717,994,44,0,0,6204.306702,263.94525,1421927903,1421927904,64.921186,187.958891,0.182531,0.061342,0.121189,0,1,0,0,0,7,1,1,3,1,1,1,Exploits,1
175.45.176.1,50997,149.171.126.14,445,tcp,FIN,1.228818,2004,794,254,252,3,2,-,11959.45996,4654.879395,12,10,255,255,2226788680,3697614190,167,79,0,0,5956.260598,206.034703,1421927903,1421927904,108.012726,129.108,0.224352,0.066845,0.157507,0,1,0,0,0,7,3,1,3,2,1,1, Fuzzers,1
175.45.176.1,1147,149.171.126.11,445,tcp,FIN,1.095661,1494,810,254,252,3,2,-,10003.09375,5322.813965,12,10,255,255,1051824276,2400524700,125,81,0,0,6044.369451,146.318828,1421927903,1421927904,95.691094,107.515891,0.255507,0.128008,0.127499,0,1,0,0,0,7,3,1,3,2,1,1, Fuzzers,1
175.45.176.2,36826,149.171.126.10,111,tcp,FIN,2.525441,564,354,254,252,2,1,-,1609.223877,982.006714,10,8,255,255,506130066,3195494596,56,44,0,0,17010.39149,575.19725,1421927902,1421927905,280.587333,346.787719,0.191444,0.097926,0.093518,0,1,0,0,0,5,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,51272,149.171.126.13,80,tcp,FIN,1.787302,838,354,254,252,2,1,http,3379.395264,1387.566284,10,8,255,255,1408676653,4034315322,84,44,0,0,11682.82367,389.212031,1421927903,1421927905,192.702444,244.183281,0.16647,0.078009,0.088461,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,21934,149.171.126.11,445,tcp,FIN,1.230208,994,722,254,252,3,2,-,5930.704102,4109.874023,12,8,255,255,1014269617,3115762871,83,90,0,0,5582.411782,233.183734,1421927905,1421927906,111.837094,161.591578,0.202204,0.098605,0.103599,0,1,0,0,0,7,3,1,3,2,1,1, Fuzzers,1
175.45.176.1,50255,149.171.126.18,80,tcp,FIN,1.025781,830,1290,62,252,2,2,http,5825.804688,8804.998047,10,8,255,255,2387387709,3050518743,83,161,0,0,6205.343768,170.994687,1421927905,1421927906,113.957,124.913859,0.222016,0.151383,0.070633,0,1,0,0,0,2,1,1,3,1,1,1,Exploits,1
175.45.176.2,8524,149.171.126.15,80,tcp,FIN,1.988609,17436,354,254,252,7,1,http,66639.54688,1247.102905,20,8,255,255,2681411282,3817870050,872,44,0,0,9425.010801,401.523344,1421927904,1421927906,102.107107,267.928844,0.344865,0.113105,0.23176,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
175.45.176.1,42512,149.171.126.14,445,tcp,FIN,1.042915,3022,760,254,252,3,2,-,21255.80664,5101.086914,12,8,255,255,3667930763,105436057,252,95,0,0,4899.371802,176.198359,1421927905,1421927906,90.312,137.403719,0.141052,0.081082,0.05997,0,1,0,0,0,7,3,1,3,2,1,1, Fuzzers,1
175.45.176.2,63937,149.171.126.16,80,tcp,FIN,0.78944,780,902,62,252,2,2,http,7113.903809,8005.675293,10,8,255,255,376394585,3358889124,78,113,0,0,4364.198186,156.903891,1421927906,1421927907,87.715556,96.74843,0.216508,0.111618,0.10489,0,1,0,0,0,2,1,1,1,1,1,1,DoS,1
175.45.176.3,50889,149.171.126.13,445,tcp,FIN,1.405214,2040,772,254,252,3,2,-,10646.06543,3848.52417,12,8,255,255,4251971685,2051727360,170,97,0,0,6708.421443,282.069281,1421927905,1421927907,127.74673,186.524141,0.210003,0.098872,0.111131,0,1,0,0,0,4,6,1,1,1,1,1, Fuzzers,1
175.45.176.1,39967,149.171.126.14,445,tcp,FIN,1.16899,17764,848,254,252,8,2,-,116045.4766,5228.444824,22,10,255,255,596680116,803758240,807,85,0,0,4290.226033,201.688078,1421927907,1421927908,55.666193,122.178664,0.104497,0.04788,0.056617,0,1,0,0,0,2,1,1,3,2,1,1, Fuzzers,1
175.45.176.3,16066,149.171.126.13,445,tcp,FIN,0.886362,3054,734,254,252,3,2,-,25271.8418,5803.497559,12,8,255,255,2164839599,3290378763,255,92,0,0,3912.974968,165.286125,1421927907,1421927908,78.407548,116.774,0.212149,0.068938,0.143211,0,1,0,0,0,4,6,4,1,1,1,1, Fuzzers,1
175.45.176.1,14119,149.171.126.13,80,tcp,FIN,0.716735,842,268,254,252,2,1,http,8460.588867,2500.226807,10,6,255,255,392820022,3255052199,84,45,0,0,3830.319496,186.969828,1421927907,1421927908,71.919444,120.719602,0.162897,0.113133,0.049764,0,1,0,0,0,1,1,4,3,1,1,1,Exploits,1
175.45.176.1,1908,149.171.126.11,445,tcp,FIN,1.067913,998,712,254,252,3,2,-,6854.490723,4667.046387,12,8,255,255,1293175148,3451033216,83,89,0,0,5201.087339,211.779531,1421927907,1421927908,94.78382,139.575141,0.270898,0.090886,0.180012,0,1,0,0,0,2,2,1,3,2,1,1, Fuzzers,1
175.45.176.3,22011,149.171.126.13,445,tcp,FIN,0.911361,17888,838,254,252,8,2,-,149885.7188,6627.450684,22,10,255,255,3537684778,2868725839,813,84,0,0,2917.894913,139.376625,1421927908,1421927909,41.89819,91.815445,0.16909,0.085018,0.084072,0,1,0,0,0,4,6,1,1,1,1,1, Fuzzers,1
175.45.176.0,36362,149.171.126.11,5060,udp,INT,0.000007,1240,0,254,0,0,0,-,708571392,0,2,0,0,0,0,0,620,0,0,0,0,0,1421927909,1421927909,0.007,0,0,0,0,0,2,0,0,0,1,2,1,1,1,1,1,Generic,1
175.45.176.3,15412,149.171.126.13,445,tcp,FIN,0.898045,1118,748,254,252,3,2,-,9130.945312,5834.896973,12,8,255,255,781197407,3881189050,93,94,0,0,4117.566019,148.327937,1421927909,1421927910,77.889453,115.608711,0.179519,0.088774,0.090745,0,1,0,0,0,4,6,1,1,1,1,1, Fuzzers,1
175.45.176.1,2326,149.171.126.11,445,tcp,FIN,1.014766,994,738,254,252,3,2,-,7189.834961,5092.799805,12,8,255,255,2249551282,3954094779,83,92,0,0,5009.144108,191.205969,1421927909,1421927910,90.009273,132.786719,0.191074,0.085257,0.105817,0,1,0,0,0,8,6,2,2,2,2,2, Fuzzers,1
175.45.176.0,57550,149.171.126.16,80,tcp,FIN,1.080158,1076,354,254,252,2,1,http,7176.728027,2295.960449,10,8,255,255,3046077175,1375859378,108,44,0,0,6473.110494,226.308953,1421927908,1421927910,115.529778,140.4,0.200534,0.097354,0.10318,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,64204,149.171.126.14,445,tcp,FIN,1.066928,984,716,254,252,3,2,-,6763.342773,4701.348145,12,8,255,255,1662522887,721080376,82,90,0,0,5099.319439,207.340625,1421927910,1421927911,96.933635,141.844,0.185932,0.074014,0.111918,0,1,0,0,0,8,1,1,1,1,1,1, Fuzzers,1
